map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
Berlin_1_256,14,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44789e-38,1800,0,100,0,2,0.570000-,-,-,-,-,-
Berlin_1_256,15,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44774e-38,1800,0,100,0,2,1.230000-,-,-,-,-,-
Berlin_1_256,24,6,online_window_dijkstra_2,-4134.9,23.24,100,25.4,1.55,336.08,23.85,0,0,0,2,4.500000-,-,-,-,-,-
Berlin_1_256,16,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44771e-38,1800,0,100,0,2,1.730000-,-,-,-,-,-
Berlin_1_256,1,8,online_window_dijkstra_2,-2682.17,16.21,100,32.13,0.39,92,31.74,0,0,0,2,1.270000-,-,-,-,-,-
Berlin_1_256,17,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44767e-38,1800,0,100,0,2,0.400000-,-,-,-,-,-
Berlin_1_256,2,8,online_window_dijkstra_2,-3716.8,20.21,100,31.11,1.64,354.77,29.47,0,0,0,2,6.130000-,-,-,-,-,-
Berlin_1_256,4,8,online_window_dijkstra_2,-4010.53,22.97,100,31.36,1.24,382.22,30.12,0,0,0,2,5.400000-,-,-,-,-,-
Berlin_1_256,3,8,online_window_dijkstra_2,-4578.1,26.44,100,32.66,2,465.41,30.66,0,0,0,2,7.200000-,-,-,-,-,-
Berlin_1_256_scen-5_agents=8,5,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,18,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44765e-38,1800,0,100,0,2,3.330000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=6,25,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-8_agents=8,8,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,7,8,online_window_dijkstra_2,-3633.03,18.31,100,33.87,1.01,237.23,32.86,0,0,0,2,3.000000-,-,-,-,-,-
Berlin_1_256,19,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44783e-38,1800,0,100,0,2,5.530000-,-,-,-,-,-
Berlin_1_256_scen-9_agents=8,9,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-6_agents=8,6,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,20,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04953e-38,1800,0,100,0,2,1.370000-,-,-,-,-,-
Berlin_1_256,11,8,online_window_dijkstra_2,-4065.47,20.68,100,31.3,0.55,171.85,30.75,0,0,0,2,1.200000-,-,-,-,-,-
Berlin_1_256,12,8,online_window_dijkstra_2,-3429.23,17.23,100,31.56,0.29,61.88,31.27,0,0,0,2,0.800000-,-,-,-,-,-
Berlin_1_256,13,8,online_window_dijkstra_2,-4662.1,21.11,100,31.18,1.21,326.55,29.97,0,0,0,2,7.670000-,-,-,-,-,-
Berlin_1_256,10,8,online_window_dijkstra_2,-5190.13,27.92,100,35.89,6.46,4808.03,29.43,0,0,0,3,7.170000-,-,-,-,-,-
Berlin_1_256,14,8,online_window_dijkstra_2,-4321.83,21.76,100,30.26,0.6,136.56,29.66,0,0,0,2,2.130000-,-,-,-,-,-
Berlin_1_256_scen-15_agents=8,15,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,22,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44764e-38,1800,0,100,0,2,0.700000-,-,-,-,-,-
Berlin_1_256,21,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44779e-38,1800,0,100,0,2,1.800000-,-,-,-,-,-
Berlin_1_256,24,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44757e-38,1800,0,100,0,2,0.030000-,-,-,-,-,-
Berlin_1_256,23,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44761e-38,1800,0,100,0,2,1.700000-,-,-,-,-,-
Berlin_1_256,1,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44759e-38,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256,25,6,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44773e-38,1800,0,100,0,2,1.330000-,-,-,-,-,-
Berlin_1_256_scen-17_agents=8,17,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,16,8,online_window_dijkstra_2,-5351.17,27.56,100,31.21,0.94,244.31,30.27,0,0,0,2,3.430000-,-,-,-,-,-
Berlin_1_256,3,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04943e-38,1800,0,100,0,2,1.430000-,-,-,-,-,-
Berlin_1_256,4,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04943e-38,1800,0,100,0,2,0.500000-,-,-,-,-,-
Berlin_1_256,5,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04943e-38,1800,0,100,0,2,2.230000-,-,-,-,-,-
Berlin_1_256,18,8,online_window_dijkstra_2,-3867,24.55,100,31.68,1.2,262.15,30.48,0,0,0,2,7.700000-,-,-,-,-,-
Berlin_1_256,6,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04943e-38,1800,0,100,0,2,1.070000-,-,-,-,-,-
Berlin_1_256,19,8,online_window_dijkstra_2,-4045.47,29.18,100,32.17,1.11,280.99,31.06,0,0,0,2,5.700000-,-,-,-,-,-
Berlin_1_256,20,8,online_window_dijkstra_2,-2854.33,14.33,100,30.95,0.46,120.76,30.49,0,0,0,2,1.370000-,-,-,-,-,-
Berlin_1_256,7,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44752e-38,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-2_agents=8,2,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,21,8,online_window_dijkstra_2,-3947.93,24.8,100,31.23,0.48,113.9,30.75,0,0,0,2,2.370000-,-,-,-,-,-
Berlin_1_256,8,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.4475e-38,1800,0,100,0,2,0.300000-,-,-,-,-,-
Berlin_1_256,22,8,online_window_dijkstra_2,-3846.5,20.7,100,31.32,0.7,153.38,30.62,0,0,0,2,2.470000-,-,-,-,-,-
Berlin_1_256,9,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04943e-38,1800,0,100,0,2,0.470000-,-,-,-,-,-
Berlin_1_256,23,8,online_window_dijkstra_2,-4848.93,19.5,100,32.93,1.36,280.89,31.57,0,0,0,2,2.830000-,-,-,-,-,-
Berlin_1_256,10,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44744e-38,1800,0,100,0,2,1.330000-,-,-,-,-,-
Berlin_1_256,11,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04948e-38,1800,0,100,0,2,0.230000-,-,-,-,-,-
Berlin_1_256,24,8,online_window_dijkstra_2,-4919.67,25.99,100,32.76,1.8,403.04,30.96,0,0,0,2,6.070000-,-,-,-,-,-
Berlin_1_256,12,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04948e-38,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256,1,10,online_window_dijkstra_2,-3724.93,19.39,100,39.06,0.39,88.84,38.67,0,0,0,2,1.000000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=8,25,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,13,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04948e-38,1800,0,100,0,2,2.800000-,-,-,-,-,-
Berlin_1_256,4,10,online_window_dijkstra_2,-4865.47,34.69,100,39.34,1.51,324.68,37.83,0,0,0,2,7.530000-,-,-,-,-,-
Berlin_1_256_scen-3_agents=10,3,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,2,10,online_window_dijkstra_2,-4947.03,22.96,100,41.8,4.46,2536.65,37.34,0,0,0,3,8.300000-,-,-,-,-,-
Berlin_1_256_scen-5_agents=10,5,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,14,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44741e-38,1800,0,100,0,2,0.570000-,-,-,-,-,-
Berlin_1_256_scen-6_agents=10,6,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,15,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44742e-38,1800,0,100,0,2,0.700000-,-,-,-,-,-
Berlin_1_256,7,10,online_window_dijkstra_2,-5793.27,28.36,100,40.27,1.37,312.58,38.9,0,0,0,2,3.800000-,-,-,-,-,-
Berlin_1_256_scen-8_agents=10,8,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,9,10,online_window_dijkstra_2,-7201.3,28.79,100,51.69,15.11,7036.84,36.58,0,0,0,3,12.73000-,-,-,-,-,-
Berlin_1_256_scen-10_agents=10,10,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,16,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44739e-38,1800,0,100,0,2,1.800000-,-,-,-,-,-
Berlin_1_256,17,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44735e-38,1800,0,100,0,2,1.730000-,-,-,-,-,-
Berlin_1_256,18,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44733e-38,1800,0,100,0,2,3.030000-,-,-,-,-,-
Berlin_1_256,20,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44734e-38,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256,19,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04951e-38,1800,0,100,0,2,5.030000-,-,-,-,-,-
Berlin_1_256,21,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44732e-38,1800,0,100,0,2,0.800000-,-,-,-,-,-
Berlin_1_256,12,10,online_window_dijkstra_2,-5014.57,20.63,100,38.24,0.45,103.25,37.79,0,0,0,2,1.470000-,-,-,-,-,-
Berlin_1_256,22,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04954e-38,1800,0,100,0,2,0.130000-,-,-,-,-,-
Berlin_1_256_scen-13_agents=10,13,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,23,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.04954e-38,1800,0,100,0,2,1.130000-,-,-,-,-,-
Berlin_1_256,11,10,online_window_dijkstra_2,-5829.67,24.81,100,41.2,4.18,2814.92,37.02,0,0,0,3,4.130000-,-,-,-,-,-
Berlin_1_256,24,8,online_window_vi_2,0,4.59023e-41,0,1800,0,1.44726e-38,1800,0,100,0,2,3.270000-,-,-,-,-,-
Berlin_1_256,14,10,online_window_dijkstra_2,-6309.7,27.31,100,38.83,1.22,289.97,37.61,0,0,0,2,3.770000-,-,-,-,-,-
Berlin_1_256,1,10,online_window_vi_2,0,0,0,1800,0,-2.5843e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=8,25,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-15_agents=10,15,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,16,10,online_window_dijkstra_2,-5683.5,25.01,100,39.02,1.39,313.18,37.63,0,0,0,2,3.930000-,-,-,-,-,-
Berlin_1_256,3,10,online_window_vi_2,0,0,0,1800,0,-2.90997e-23,1800,0,100,0,2,1.570000-,-,-,-,-,-
Berlin_1_256,4,10,online_window_vi_2,0,0,0,1800,0,-1.90257e-23,1800,0,100,0,2,0.970000-,-,-,-,-,-
Berlin_1_256,2,10,online_window_vi_2,0,0,0,1800,0,-5.67802e-36,1800,0,100,0,2,10.23000-,-,-,-,-,-
Berlin_1_256_scen-18_agents=10,18,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,19,10,online_window_dijkstra_2,-4397.4,24.11,100,41.23,1.05,216.35,40.18,0,0,0,2,5.400000-,-,-,-,-,-
Berlin_1_256,20,10,online_window_dijkstra_2,-3908.8,22.15,100,38.9,0.34,85.37,38.56,0,0,0,2,0.830000-,-,-,-,-,-
Berlin_1_256,21,10,online_window_dijkstra_2,-4857.47,27.27,100,37.61,0.65,144.94,36.96,0,0,0,2,2.530000-,-,-,-,-,-
Berlin_1_256,6,10,online_window_vi_2,0,0,0,1800,0,-2.51844e-23,1800,0,100,0,2,0.400000-,-,-,-,-,-
Berlin_1_256,5,10,online_window_vi_2,0,0,0,1800,0,-2.5097e-23,1800,0,100,0,2,4.530000-,-,-,-,-,-
Berlin_1_256,7,10,online_window_vi_2,0,0,0,1800,0,-2.57874e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-17_agents=10,17,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,8,10,online_window_vi_2,0,0,0,1800,0,-3.03601e-23,1800,0,100,0,2,0.430000-,-,-,-,-,-
Berlin_1_256,23,10,online_window_dijkstra_2,-5878.83,31.32,100,38.68,1.52,306.12,37.16,0,0,0,2,3.870000-,-,-,-,-,-
Berlin_1_256_scen-22_agents=10,22,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,24,10,online_window_dijkstra_2,-6054.97,25.26,100,41.59,2.63,558.1,38.96,0,0,0,2,7.400000-,-,-,-,-,-
Berlin_1_256,1,12,online_window_dijkstra_2,-4600.73,23.02,100,46.34,0.94,197.13,45.4,0,0,0,2,3.200000-,-,-,-,-,-
Berlin_1_256,9,10,online_window_vi_2,0,0,0,1800,0,-3.40002e-23,1800,0,100,0,2,1.800000-,-,-,-,-,-
Berlin_1_256_scen-2_agents=12,2,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-25_agents=10,25,10,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-3_agents=12,3,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,10,10,online_window_vi_2,0,0,0,1800,0,-3.42543e-23,1800,0,100,0,2,1.100000-,-,-,-,-,-
Berlin_1_256,4,12,online_window_dijkstra_2,-5752,31.16,100,45.69,1.83,382.28,43.86,0,0,0,2,8.330000-,-,-,-,-,-
Berlin_1_256_scen-5_agents=12,5,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,11,10,online_window_vi_2,0,0,0,1800,0,-2.58222e-23,1800,0,100,0,2,0.070000-,-,-,-,-,-
Berlin_1_256,12,10,online_window_vi_2,0,0,0,1800,0,-2.50853e-23,1800,0,100,0,2,0.130000-,-,-,-,-,-
Berlin_1_256_scen-6_agents=12,6,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,14,10,online_window_vi_2,0,0,0,1800,0,-2.61717e-23,1800,0,100,0,2,1.130000-,-,-,-,-,-
Berlin_1_256,13,10,online_window_vi_2,0,0,0,1800,0,-2.7804e-23,1800,0,100,0,2,3.400000-,-,-,-,-,-
Berlin_1_256,15,10,online_window_vi_2,0,0,0,1800,0,-1.84421e-23,1800,0,100,0,2,0.200000-,-,-,-,-,-
Berlin_1_256,16,10,online_window_vi_2,0,0,0,1800,0,-2.2179e-23,1800,0,100,0,2,2.630000-,-,-,-,-,-
Berlin_1_256,17,10,online_window_vi_2,0,0,0,1800,0,-2.20911e-23,1800,0,100,0,2,4.630000-,-,-,-,-,-
Berlin_1_256_scen-7_agents=12,7,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,18,10,online_window_vi_2,0,0,0,1800,0,-2.66988e-30,1800,0,100,0,2,2.870000-,-,-,-,-,-
Berlin_1_256,19,10,online_window_vi_2,0,0,0,1800,0,-1.40361e-23,1800,0,100,0,2,4.500000-,-,-,-,-,-
Berlin_1_256,20,10,online_window_vi_2,0,0,0,1800,0,-1.63878e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-9_agents=12,9,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-10_agents=12,10,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,21,10,online_window_vi_2,0,0,0,1800,0,-2.06051e-23,1800,0,100,0,2,1.870000-,-,-,-,-,-
Berlin_1_256_scen-8_agents=12,8,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,22,10,online_window_vi_2,0,0,0,1800,0,-1.83803e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-11_agents=12,11,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,23,10,online_window_vi_2,0,0,0,1800,0,-3.1737e-23,1800,0,100,0,2,1.100000-,-,-,-,-,-
Berlin_1_256,12,12,online_window_dijkstra_2,-5474.43,23.54,100,46.22,0.94,225.2,45.28,0,0,0,2,3.200000-,-,-,-,-,-
Berlin_1_256,24,10,online_window_vi_2,0,0,0,1800,0,-2.39649e-23,1800,0,100,0,2,3.770000-,-,-,-,-,-
Berlin_1_256_scen-13_agents=12,13,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-15_agents=12,15,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,25,10,online_window_vi_2,0,0,0,1800,0,-2.95707e-23,1800,0,100,0,2,4.300000-,-,-,-,-,-
Berlin_1_256,14,12,online_window_dijkstra_2,-7653.9,39.09,100,49.61,3.39,765.73,46.22,0,0,0,2,11.63000-,-,-,-,-,-
Berlin_1_256,16,12,online_window_dijkstra_2,-6904.47,34.87,100,46.55,1.27,287.85,45.28,0,0,0,2,6.170000-,-,-,-,-,-
Berlin_1_256,1,12,online_window_vi_2,0,0,0,1800,0,-3.19247e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256_scen-17_agents=12,17,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-19_agents=12,19,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,18,12,online_window_dijkstra_2,-5624.33,26.83,100,49.67,3.74,1562.11,45.93,0,0,0,3,12.57000-,-,-,-,-,-
Berlin_1_256_scen-20_agents=12,20,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,2,12,online_window_vi_2,0,0,0,1800,0,-2.75854e-23,1800,0,100,0,2,15.20000-,-,-,-,-,-
Berlin_1_256,3,12,online_window_vi_2,0,0,0,1800,0,-4.16587e-23,1800,0,100,0,2,2.200000-,-,-,-,-,-
Berlin_1_256_scen-21_agents=12,21,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-22_agents=12,22,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-23_agents=12,23,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,4,12,online_window_vi_2,0,0,0,1800,0,-2.41657e-23,1800,0,100,0,2,2.770000-,-,-,-,-,-
Berlin_1_256_scen-24_agents=12,24,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,5,12,online_window_vi_2,0,0,0,1800,0,-3.0255e-23,1800,0,100,0,3,5.730000-,-,-,-,-,-
