map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,18,2,online_window_vi_2,-256.43,7.22,100,2.24,0.16,36.02,2.08,0,0,0,2,2.200000-,-,-,-,-,-
maze-32-32-4,20,2,online_window_vi_2,-70.07,2.43,100,2,0,0.53,2,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,21,2,online_window_dijkstra_2,-299.73,7.57,100,0.03,0.03,12.75,0,0,0,0,2,0.200000-,-,-,-,-,-
maze-32-32-4,21,2,online_window_vi_2,-270.03,3.96,100,2.38,0.01,1.65,2.37,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,22,2,online_window_dijkstra_2,-410.7,15.4,100,0.18,0.18,37.81,0,0,0,0,2,3.600000-,-,-,-,-,-
maze-32-32-4,23,2,online_window_dijkstra_2,-86.83,2.94,100,0,0,0.73,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,19,2,online_window_vi_2,-323.8,8.09,100,2.03,0.38,98.27,1.65,0,0,0,2,3.830000-,-,-,-,-,-
maze-32-32-4,24,2,online_window_dijkstra_2,-60.23,2.12,100,0,0,0.41,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,19,2,online_window_dijkstra_2,-374.5,10.22,100,0.52,0.52,133.07,0,0,0,0,2,5.730000-,-,-,-,-,-
maze-32-32-4,25,2,online_window_dijkstra_2,-109.87,2.95,100,0,0,0.61,0,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,23,2,online_window_vi_2,-85.97,3.13,100,2.17,0,0.62,2.17,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,24,2,online_window_vi_2,-53.63,1.78,100,1.88,0,0.35,1.88,0,0,0,0,0.000000-,-,-,-,-,-
