map_name,scen_id,n_agents,solver_name,reward,total_time,exec_time,train_time,end_reason,replans_max_size,replans_count,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
ost003d,6,6,online_window_dijkstra_2,-1278,61.6776,57.5076,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1368,60.2508,56.0808,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1417,48.3245,44.1545,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1352,57.865,53.695,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1374,47.5283,43.3583,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1377,57.1402,52.9702,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1418,56.7893,52.6193,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1269,41.3228,37.1528,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1389,42.8203,38.6503,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1436,51.2039,47.0339,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1413,49.4502,45.2802,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1402,52.6366,48.4666,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1453,52.4144,48.2444,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1349,44.9337,40.7637,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1424,62.422,58.252,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1201,51.5693,47.3993,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1410,50.2949,46.1249,4.17,success,0,0,-,-,-,-,-
ost003d,6,6,online_window_dijkstra_2,-1442,49.0897,44.9197,4.17,success,0,0,-,-,-,-,-
