map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
Berlin_1_256,15,6,online_window_vi_2,-2269.27,12.67,100,2590.5,0.59,170.5,2589.91,0,0,0,2,1.570000-,-,-,-,-,-
Berlin_1_256_scen-13_agents=6,13,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,16,6,online_window_vi_2,-3718.07,19.88,100,2569.73,2.23,543.51,2567.5,0,0,0,2,4.230000-,-,-,-,-,-
Berlin_1_256,18,6,online_window_vi_2,-2788.1,17.15,100,2547.81,0.78,203.81,2547.03,0,0,0,2,2.800000-,-,-,-,-,-
Berlin_1_256,23,6,online_window_dijkstra_2,-3930.8,23.3,100,31.21,1.06,225.82,30.15,0,0,0,2,1.970000-,-,-,-,-,-
Berlin_1_256,24,6,online_window_dijkstra_2,-4082.5,21.73,100,28.95,1.54,315.95,27.41,0,0,0,2,4.230000-,-,-,-,-,-
Berlin_1_256_scen-25_agents=6,25,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,17,6,online_window_vi_2,-2566.03,9.59,100,2621.22,1.07,246.72,2620.15,0,0,0,2,2.800000-,-,-,-,-,-
Berlin_1_256,1,8,online_window_dijkstra_2,-2710.1,16.27,100,36.39,0.51,136.33,35.88,0,0,0,2,1.070000-,-,-,-,-,-
Berlin_1_256,19,6,online_window_vi_2,-2244.6,12.29,100,2626.77,0.68,191.11,2626.09,0,0,0,2,2.770000-,-,-,-,-,-
Berlin_1_256,2,8,online_window_dijkstra_2,-3747.9,16.86,100,33.54,1.53,307.05,32.01,0,0,0,2,5.130000-,-,-,-,-,-
Berlin_1_256,20,6,online_window_vi_2,-1815.5,11.92,100,2557.77,0.82,196.52,2556.95,0,0,0,2,2.530000-,-,-,-,-,-
Berlin_1_256,3,8,online_window_dijkstra_2,-4606.93,28.1,100,36.03,2.61,601.48,33.42,0,0,0,2,8.200000-,-,-,-,-,-
Berlin_1_256,4,8,online_window_dijkstra_2,-4016.2,22.86,100,35.59,1.09,352.1,34.5,0,0,0,2,3.900000-,-,-,-,-,-
Berlin_1_256_scen-5_agents=8,5,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
