map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
ost003d,23,6,online_window_vi_2,-1267.13,9.39,100,876.82,0.06,17.18,876.76,0,0,0,2,0.130000-,-,-,-,-,-
ost003d,16,6,online_window_vi_2,-1252.47,11.19,100,938.5,0.11,35.27,938.39,0,0,0,2,0.400000-,-,-,-,-,-
ost003d,19,6,online_window_vi_2,-835.93,8.94,100,913.64,0.11,29.51,913.53,0,0,0,2,1.000000-,-,-,-,-,-
ost003d,21,6,online_window_vi_2,-1112.47,8.93,100,900.74,0.09,30.66,900.65,0,0,0,2,0.330000-,-,-,-,-,-
ost003d,8,8,online_window_dijkstra_2,-2273.37,16.25,100,5.63,0.24,58.34,5.39,0,0,0,2,1.200000-,-,-,-,-,-
ost003d,9,8,online_window_dijkstra_2,-2146.4,19.16,100,5.47,0.22,61.52,5.25,0,0,0,2,2.200000-,-,-,-,-,-
ost003d,10,8,online_window_dijkstra_2,-1726.53,16.9,100,5.49,0.27,53.79,5.22,0,0,0,2,1.830000-,-,-,-,-,-
ost003d,22,6,online_window_vi_2,-1351.1,10.53,100,928.56,0.14,36.42,928.42,0,0,0,2,0.700000-,-,-,-,-,-
ost003d,24,6,online_window_vi_2,-1620.2,10.01,100,916.68,0.3,74.34,916.38,0,0,0,2,1.700000-,-,-,-,-,-
ost003d,12,8,online_window_dijkstra_2,-1883.73,16.9,100,5.91,0.4,87.78,5.51,0,0,0,2,2.800000-,-,-,-,-,-
ost003d,25,6,online_window_vi_2,-1218.7,11.33,100,913.02,0.77,170.36,912.25,0,0,0,2,4.570000-,-,-,-,-,-
ost003d,13,8,online_window_dijkstra_2,-2142.27,18.49,100,5.91,0.12,28.8,5.79,0,0,0,2,0.330000-,-,-,-,-,-
ost003d_scen-14_agents=8,14,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
